label,lm_0,lm_1,lm_2,lm_3,lm_4,lm_5,lm_6,lm_7,lm_8,lm_9,lm_10,lm_11,lm_12,lm_13,lm_14,lm_15,lm_16,lm_17,lm_18,lm_19,lm_20,lm_21,lm_22,lm_23,lm_24,lm_25,lm_26,lm_27,lm_28,lm_29,lm_30,lm_31,lm_32,lm_33,lm_34,lm_35,lm_36,lm_37,lm_38,lm_39,lm_40,lm_41,lm_42,lm_43,lm_44,lm_45,lm_46,lm_47,lm_48,lm_49,lm_50,lm_51,lm_52,lm_53,lm_54,lm_55,lm_56,lm_57,lm_58,lm_59,lm_60,lm_61,lm_62,lm_63,lm_64,lm_65,lm_66,lm_67,lm_68,lm_69,lm_70,lm_71,lm_72,lm_73,lm_74,lm_75,lm_76,lm_77,lm_78,lm_79,lm_80,lm_81,lm_82,lm_83
V,1.0275562,0.7931089,0.5032717,0.3370528,0.53708404,0.294792,0.35766244,0.57696956,0.6238944,0.50498945,0.59711546,0.34758234,0.43878287,0.59589034,0.7538315,0.40792936,0.7358998,0.44711235,0.5049502,0.63637865,0.5918074,0.4907928,0.6841762,0.31210718,0.57272017,0.41076452,0.47523826,0.5534786,0.5561006,0.7349558,0.4711019,0.5355681,0.48810416,0.64791566,0.5824478,0.6034052,0.3535374,0.385311,0.4520566,0.4121098,0.58725333,0.40526372,0.5913866,0.4646063,0.63186586,0.44951406,0.5019013,0.47639653,0.5973818,0.587776,0.43389818,0.43596435,0.57419825,0.4443299,0.33230782,0.4740127,0.74175894,0.3822523,0.3610674,0.60158163,0.6123213,0.53678,0.6220878,0.54172236,0.53875077,0.50947577,0.34620762,0.42467767,0.52938604,0.44720024,0.24612442,0.55853367,0.4853339,0.4690159,0.4149624,0.4727083,0.58164746,0.47996193,0.48214716,0.5814126,0.47994018,0.5414545,0.6724119,0.7033822
V,0.9300512,0.6163838,0.3049225,0.55697,0.53376335,0.38570654,0.5592436,0.52462095,0.61738306,0.36779547,0.57300425,0.5079831,0.62555736,0.54374886,0.6042732,0.4105489,0.6162393,0.5389615,0.47421965,0.5468494,0.4266547,0.48339337,0.49016336,0.6032626,0.36423665,0.57397074,0.4891746,0.40763426,0.36501908,0.5216611,0.4341953,0.636386,0.31023562,0.3086573,0.36375684,0.5256122,0.6018202,0.66539514,0.5146793,0.59874034,0.51642543,0.54500073,0.73073506,0.41902268,0.51970005,0.4520831,0.5395106,0.51658976,0.4219821,0.4977883,0.549282,0.6256207,0.59032416,0.43288013,0.5817938,0.63576996,0.6262469,0.4807485,0.4607794,0.51065564,0.51636344,0.5559021,0.41145545,0.4818949,0.58174855,0.43567905,0.65352225,0.5475629,0.42207718,0.6572815,0.50115174,0.45668676,0.41399527,0.55105156,0.3843643,0.52684224,0.4607574,0.5176718,0.45670286,0.36382872,0.5742144,0.34917465,0.5794288,0.5438248
V,0.8532356,0.5982208,0.43162745,0.5441679,0.3041525,0.6038003,0.6934818,0.5456303,0.4497175,0.45930657,0.5168313,0.6589977,0.54827935,0.44198292,0.43815267,0.40177095,0.44807297,0.4965645,0.5465629,0.62687975,0.38845673,0.4060513,0.52150965,0.391293,0.22985578,0.53609866,0.77699673,0.5174821,0.5074309,0.38942227,0.5171878,0.43969387,0.5843163,0.66239923,0.5584527,0.5236421,0.20584798,0.5836737,0.49098504,0.4375338,0.5056742,0.5089783,0.5854977,0.3796791,0.34683257,0.50094134,0.72605693,0.48603424,0.5822102,0.48077536,0.5045447,0.58291113,0.50277543,0.37972832,0.4248268,0.4005625,0.6016667,0.5143052,0.42421958,0.42144334,0.5618249,0.59415525,0.63635504,0.5641462,0.42430323,0.69931895,0.4617547,0.5925013,0.44378147,0.5885197,0.4803583,0.5682101,0.57356566,0.4356429,0.48281625,0.5258828,0.46158108,0.565884,0.5675226,0.6049202,0.45390823,0.44605428,0.34341902,0.54096866
V,0.54626524,0.70491135,0.41303572,0.4207776,0.5007145,0.32226694,0.6084722,0.4047645,0.28402823,0.52007926,0.64323777,0.5932188,0.47681624,0.48942417,0.5825048,0.56606066,0.35979664,0.6286262,0.68847877,0.3796948,0.22699514,0.5426502,0.47969744,0.40801236,0.6654272,0.4184717,0.28595752,0.4590736,0.6513359,0.50667036,0.7773119,0.44913077,0.39136633,0.62661856,0.40985122,0.4573834,0.31216756,0.55082154,0.5153969,0.6830561,0.5150134,0.35042566,0.37866268,0.5595831,0.6529933,0.47857153,0.47738686,0.627291,0.50415105,0.525181,0.6925577,0.37333995,0.6406081,0.5187726,0.43977287,0.43377495,0.3949583,0.5811121,0.49404845,0.56760836,0.45186743,0.5984574,0.4410057,0.40431514,0.4075603,0.58872664,0.48443732,0.28406304,0.57376987,0.49627966,0.65782946,0.57456446,0.6113391,0.57987154,0.4457124,0.47981387,0.3514046,0.39468506,0.78457403,0.56860733,0.5818537,0.6045522,0.3492254,0.59238124
V,1.0208884,0.6969734,0.6696991,0.53964007,0.500663,0.5371146,0.5060372,0.6740814,0.40678754,0.41651586,0.40657794,0.44468933,0.65499437,0.353479,0.5304197,0.5232337,0.4601749,0.4670069,0.62623465,0.45201787,0.36603007,0.4635627,0.63195926,0.41053063,0.3123119,0.46609157,0.3464061,0.59767276,0.3142677,0.7917551,0.5416284,0.5689074,0.41480872,0.3885368,0.3478738,0.4413104,0.5794934,0.38643804,0.6121147,0.5105374,0.52940625,0.62400115,0.5493239,0.5640575,0.43537515,0.61440676,0.6046043,0.5623891,0.5054286,0.5066808,0.401157,0.4702647,0.35062885,0.5513873,0.54944646,0.41809636,0.6859826,0.51829165,0.51964444,0.5020554,0.5995936,0.52487713,0.5668554,0.5443154,0.42731535,0.4314908,0.4879893,0.5196089,0.58513314,0.47297245,0.63435376,0.608255,0.47644112,0.37498003,0.6146336,0.44614443,0.6291696,0.43022424,0.51816225,0.51516044,0.41964543,0.47724125,0.4470862,0.33143765
V,0.62707996,0.64151084,0.560834,0.4021682,0.53162235,0.48671538,0.41838458,0.51460904,0.5132675,0.5445764,0.50533915,0.4165963,0.45789462,0.38720208,0.60911626,0.46461132,0.5011218,0.57483184,0.71522605,0.38783106,0.72587943,0.5949557,0.5357274,0.3463953,0.48367757,0.47663635,0.6484572,0.5768712,0.52928317,0.6051532,0.5912397,0.4508468,0.43405998,0.5192057,0.60033333,0.5786211,0.5745755,0.53099245,0.3500929,0.57918006,0.5096411,0.62414086,0.6017178,0.4139102,0.46696207,0.39106694,0.61451167,0.61832327,0.71723443,0.4862599,0.46670458,0.45556337,0.43154222,0.6362618,0.41556093,0.55465543,0.63994676,0.42238614,0.43544537,0.4624223,0.6281919,0.6302532,0.39463392,0.51119894,0.6056101,0.3913861,0.40575713,0.30643213,0.60466313,0.4789125,0.33914244,0.6378882,0.63043,0.41996968,0.23097888,0.38352853,0.47882375,0.52844906,0.5337997,0.6928497,0.5297543,0.48323774,0.53965706,0.58120894
V,0.93280923,0.8107108,0.44882348,0.5914074,0.68704706,0.43294185,0.53794646,0.49604276,0.5090137,0.56639177,0.5961904,0.34773833,0.50913316,0.5817217,0.5885282,0.47853082,0.7172221,0.6534544,0.36038476,0.46247846,0.7228992,0.43159553,0.5022803,0.42883343,0.36026824,0.54995143,0.39922327,0.68651825,0.5014582,0.5818085,0.5096452,0.5701168,0.38276392,0.47418118,0.329719,0.6291679,0.61198276,0.46278083,0.4513768,0.6501822,0.5154779,0.5978359,0.5739482,0.5368793,0.40105188,0.5627192,0.3793538,0.40969434,0.5257275,0.525263,0.5874793,0.44661593,0.6210911,0.34253752,0.49544615,0.51100284,0.5548755,0.4310866,0.55047214,0.5787548,0.5516226,0.4705955,0.391031,0.3359681,0.4351676,0.3641821,0.52318203,0.62169856,0.56915104,0.58158433,0.5041887,0.48147628,0.5891593,0.48190194,0.36408052,0.5879171,0.512611,0.43426526,0.4241123,0.43169874,0.5888214,0.32404122,0.4919882,0.36740512
V,0.86107624,0.7008815,0.36925763,0.57036954,0.5261054,0.39215374,0.5365531,0.4232207,0.4660638,0.38850135,0.47561702,0.57725096,0.48821524,0.6960044,0.49611464,0.6209806,0.3181889,0.5489677,0.53024846,0.5591517,0.6366042,0.5031414,0.66365355,0.382527,0.51850015,0.31483847,0.5767133,0.7370817,0.62436795,0.4886553,0.61361384,0.49112236,0.38303176,0.42927432,0.4458712,0.71696365,0.47293946,0.44374686,0.5578765,0.41698834,0.45722654,0.64348507,0.40275574,0.4086628,0.4954135,0.5120967,0.423859,0.39941484,0.4728004,0.456563,0.44763055,0.5542587,0.4594967,0.5305705,0.51111996,0.42113408,0.47767103,0.5397768,0.5195765,0.29316717,0.6638358,0.463443,0.49685112,0.53049845,0.33547485,0.22477031,0.4285981,0.34916645,0.49518886,0.52946645,0.6180586,0.333876,0.57129675,0.50487536,0.3743862,0.5966916,0.70395666,0.49032086,0.6137449,0.44390795,0.35031688,0.56107146,0.48140487,0.49970534
V,0.9433001,0.9125584,0.30657598,0.46786317,0.45919612,0.39558002,0.4918166,0.56257087,0.5211335,0.6520501,0.44731715,0.41905183,0.46844414,0.6702872,0.7021184,0.36533144,0.508957,0.36880642,0.6433674,0.58454823,0.43494827,0.6341722,0.5083778,0.40341455,0.5516382,0.43078738,0.39835474,0.5213834,0.6947229,0.32349876,0.33856308,0.36352342,0.47681874,0.5790073,0.5617754,0.3855011,0.60533327,0.43224883,0.5399766,0.49310154,0.56819624,0.5507335,0.5376249,0.623354,0.4229627,0.25480634,0.49472997,0.44943267,0.3831027,0.4571173,0.5383507,0.4682592,0.46623716,0.51287013,0.45177385,0.5656875,0.4644984,0.5950892,0.43521833,0.46763855,0.5458662,0.64032406,0.49676502,0.49477994,0.52608645,0.6399691,0.47523502,0.49280974,0.6082118,0.42210576,0.4300809,0.74894774,0.57667387,0.42944393,0.45659333,0.5231585,0.61141336,0.4608693,0.50683725,0.6335397,0.4971533,0.4229116,0.26759005,0.4202734
V,0.9570515,0.7834149,0.44961837,0.41970384,0.518159,0.41952512,0.64390403,0.69000566,0.6277593,0.5251653,0.3935568,0.51407826,0.7057744,0.44452006,0.47020882,0.5114628,0.5654597,0.30846345,0.4340272,0.5709818,0.43517143,0.5173611,0.6113235,0.64986837,0.5662185,0.45888963,0.4985976,0.46170798,0.6131205,0.48440403,0.5356009,0.52372414,0.47716266,0.6438798,0.5501863,0.6708193,0.57807195,0.60151476,0.4120603,0.53971934,0.48717916,0.5357463,0.48249063,0.72283137,0.5176664,0.5330936,0.41128463,0.57851374,0.5703942,0.5561971,0.32675922,0.39774266,0.39702764,0.61117464,0.5633994,0.766273,0.5240685,0.599646,0.5683533,0.3360828,0.59986126,0.3641584,0.3971772,0.49362087,0.39682153,0.52873635,0.60808533,0.49506524,0.33993065,0.487049,0.33691362,0.5052057,0.43084025,0.5185092,0.5651933,0.41824663,0.47109163,0.3190025,0.48905864,0.31800652,0.40885752,0.6657032,0.37655318,0.7196963
V,0.9890386,0.5824316,0.44217402,0.46045277,0.43915504,0.5487108,0.5458597,0.6150032,0.58372223,0.5359381,0.601153,0.49337357,0.4016369,0.44104183,0.60775435,0.49211234,0.59774625,0.48952106,0.49312672,0.36390817,0.47766757,0.49857482,0.38230315,0.64582676,0.38582096,0.5118139,0.46757245,0.43979695,0.4797213,0.52582055,0.63632244,0.42774022,0.56358594,0.36004156,0.45435175,0.62029564,0.37871805,0.62225026,0.63253236,0.5762422,0.52485085,0.49296278,0.5392005,0.4962458,0.5163829,0.48887342,0.42868534,0.704931,0.46265078,0.4821855,0.43798435,0.53626496,0.63323224,0.3906687,0.5358709,0.24638507,0.34137863,0.6025039,0.46671787,0.44873866,0.4519439,0.62112343,0.6476886,0.4569069,0.53646344,0.35542297,0.4957053,0.55073553,0.57852083,0.4778897,0.41232795,0.45129043,0.62080044,0.617405,0.44046068,0.557106,0.4341349,0.41351032,0.8028197,0.5020694,0.35239863,0.57338315,0.36449248,0.55539274
V,0.9796077,0.8665677,0.5828835,0.5553365,0.43618935,0.63171834,0.65503,0.4805341,0.6070475,0.35147834,0.51544595,0.4392483,0.65535545,0.4798294,0.4497031,0.5410071,0.60143113,0.4987373,0.4008647,0.54197836,0.52214724,0.5979904,0.6993532,0.46259075,0.405554,0.6150225,0.45480192,0.501376,0.62981474,0.71533763,0.43055022,0.5645293,0.40458354,0.6824025,0.5224641,0.4669172,0.4549296,0.5672363,0.45721886,0.6307573,0.48310715,0.35427803,0.49151662,0.5618969,0.60121167,0.4238673,0.39536673,0.51561457,0.52951366,0.4409369,0.41614074,0.563975,0.39225656,0.53830147,0.45571208,0.5268232,0.24364054,0.34471083,0.5650076,0.44972447,0.42717305,0.43546897,0.34699798,0.5690345,0.59462774,0.4305933,0.47929657,0.7235638,0.5349307,0.5174691,0.5577202,0.42954284,0.6858722,0.42295104,0.35063004,0.29746407,0.48260677,0.48404324,0.47527507,0.60433227,0.5776814,0.41849777,0.23107561,0.48547542
V,0.89230347,0.6854301,0.43320593,0.50882673,0.6922177,0.3145187,0.4215164,0.6592616,0.36434656,0.37981567,0.49595994,0.3369528,0.51645416,0.66246027,0.53369117,0.56055146,0.65764284,0.45000565,0.53310114,0.52259,0.5332837,0.5795848,0.6471778,0.40581116,0.49429893,0.41179574,0.45894295,0.49492705,0.41404912,0.36244243,0.6573256,0.22209337,0.37950203,0.5936328,0.63312864,0.59263587,0.5982852,0.65775126,0.58022743,0.55376893,0.55925864,0.4895009,0.37384123,0.6509486,0.53314084,0.6749681,0.56895435,0.33167684,0.51814973,0.47769076,0.51514393,0.5619912,0.5091021,0.48742718,0.5440345,0.5238855,0.4588339,0.55043215,0.5069689,0.6241496,0.40510926,0.36009163,0.5287674,0.4275828,0.50123745,0.42548567,0.56395376,0.5199328,0.63244677,0.4995233,0.4392543,0.5720834,0.33364242,0.44101742,0.35519356,0.4092789,0.53668284,0.5001802,0.5523729,0.48349816,0.58222497,0.6037042,0.5642691,0.500289
V,0.99262416,0.6547576,0.37306094,0.67718714,0.6637868,0.3608172,0.5163164,0.45100784,0.31065083,0.2951716,0.55309105,0.47587556,0.70439994,0.47727913,0.54273057,0.39105237,0.5017887,0.6917646,0.4189696,0.48069417,0.5367118,0.45550102,0.60487515,0.48449886,0.52083,0.36042625,0.50237125,0.2794407,0.6183134,0.46667275,0.46678427,0.4912217,0.6066539,0.626238,0.3596982,0.37670204,0.55750114,0.55386615,0.45708483,0.4585874,0.49628192,0.59161854,0.55208313,0.4295697,0.27592334,0.5211017,0.4285282,0.5008683,0.563795,0.5130423,0.5116885,0.6605364,0.4734222,0.49614382,0.33653456,0.5124241,0.4680226,0.5189016,0.38014176,0.48624444,0.49441653,0.41445404,0.5691603,0.5271843,0.5620209,0.47311205,0.3125794,0.42435816,0.6084556,0.41722,0.66330314,0.62995905,0.391331,0.44279015,0.5639761,0.56439304,0.37771016,0.53543746,0.47802645,0.3783909,0.55431503,0.32792687,0.67611754,0.68670404
V,0.8344228,0.6634,0.7003952,0.3895855,0.642172,0.48430592,0.50935364,0.53998876,0.43230265,0.44790906,0.38682753,0.47809848,0.56246054,0.27843055,0.58116007,0.5142806,0.42922744,0.40923524,0.72698194,0.5844394,0.4213456,0.34512764,0.5074014,0.6062244,0.34324762,0.57376045,0.52972513,0.35231274,0.4948751,0.49605247,0.4878082,0.5151421,0.44466975,0.55093884,0.42438027,0.47285905,0.6842655,0.43624583,0.60954124,0.36373997,0.5489197,0.4586453,0.54793906,0.3878489,0.38143075,0.48169327,0.4902293,0.4767847,0.670951,0.651753,0.51977265,0.4857227,0.5804776,0.59431463,0.6018264,0.52925366,0.4449712,0.5484936,0.45325527,0.42971265,0.470994,0.59413564,0.59676963,0.4693693,0.47227886,0.3226137,0.68376267,0.6159056,0.4541692,0.56433016,0.36924124,0.4488565,0.486521,0.54738915,0.43351498,0.54767686,0.4850141,0.49112147,0.52724135,0.54964423,0.4029361,0.45756,0.5213997,0.3740272
V,1.0662385,0.73614746,0.76591444,0.68596053,0.42853537,0.39962998,0.48171878,0.5133372,0.5107967,0.42000857,0.5045487,0.5071822,0.33676606,0.51061445,0.6518862,0.55804074,0.5450699,0.5468409,0.28245896,0.48398095,0.59639466,0.4121089,0.615555,0.4977175,0.4562437,0.5627854,0.6069856,0.60098773,0.2987532,0.5779081,0.5578787,0.5049925,0.5601341,0.42731768,0.3244916,0.31995672,0.41847545,0.549541,0.4386343,0.47151265,0.65317285,0.5116031,0.54740584,0.4086808,0.446287,0.33580655,0.22361705,0.6015756,0.46498278,0.6421143,0.46616966,0.73433745,0.5617704,0.7860354,0.6019245,0.32529873,0.5594704,0.44188616,0.4835766,0.6702942,0.44520983,0.60006505,0.28847644,0.4382096,0.51475084,0.3379625,0.5743716,0.43353096,0.5403479,0.57280874,0.55754644,0.5040354,0.29982603,0.41608602,0.6248275,0.5639697,0.52714646,0.5035953,0.28198323,0.6080927,0.48307428,0.80525434,0.4412603,0.5951868
V,0.88021135,0.684965,0.39573509,0.6732303,0.4680894,0.4269504,0.38588908,0.44095784,0.45169252,0.40073785,0.504939,0.330795,0.5061032,0.36526877,0.42787173,0.50684994,0.52840304,0.5592048,0.38921347,0.3898428,0.50812966,0.4435784,0.46457252,0.3575317,0.47957832,0.44865972,0.48514563,0.43234712,0.5137061,0.48529622,0.52422243,0.4724802,0.544145,0.37802798,0.46399677,0.43542325,0.4679543,0.45484895,0.56872606,0.56329167,0.6126976,0.42642337,0.62449676,0.46168196,0.740701,0.43192053,0.45522332,0.5512436,0.4624054,0.4598574,0.504636,0.43511888,0.53129673,0.3321027,0.5257124,0.29238325,0.45348433,0.47228742,0.43964094,0.5081432,0.42278546,0.49782416,0.56254745,0.61914605,0.46955076,0.5698428,0.5055671,0.65167403,0.47800457,0.6725226,0.55075777,0.6565684,0.43568388,0.47231108,0.5769749,0.531842,0.4484932,0.6308603,0.5479966,0.4641093,0.6745993,0.4827064,0.36962652,0.7360842
V,0.8388338,0.68139565,0.3731044,0.6796633,0.39794978,0.4336263,0.42626312,0.4840201,0.36219537,0.5926358,0.4541572,0.2820587,0.446973,0.4246929,0.49728164,0.5066956,0.59306943,0.55646104,0.5210745,0.5281984,0.62924457,0.51211274,0.47720072,0.41098273,0.51165897,0.3096711,0.37189376,0.5850881,0.5828491,0.45258945,0.48423743,0.6157923,0.56302464,0.59555197,0.5209482,0.4606572,0.37928796,0.4767815,0.595028,0.6384491,0.43541196,0.495707,0.4604992,0.4398425,0.3960053,0.38700762,0.51103926,0.47152522,0.38323754,0.49938,0.61359656,0.45481765,0.45382845,0.5877545,0.5781876,0.53389794,0.5252366,0.5236577,0.5618113,0.58218503,0.4889424,0.4457222,0.4977232,0.4750764,0.51876915,0.41924703,0.55502343,0.69145966,0.6047587,0.58690304,0.5516178,0.5520764,0.46817723,0.46411076,0.34181702,0.45918858,0.3225767,0.5160229,0.39964375,0.5323088,0.48006198,0.5208444,0.48852018,0.38781127
V,0.83677983,0.81431776,0.48534364,0.4070972,0.60938245,0.49845347,0.5156951,0.40122867,0.53421295,0.44696665,0.44564772,0.4349062,0.50666773,0.5576563,0.4667349,0.29525208,0.52585393,0.5508489,0.3516245,0.4221462,0.53443193,0.5149716,0.4660588,0.39843747,0.41364878,0.6396642,0.51489127,0.4353928,0.7357657,0.56739503,0.5768499,0.51851255,0.6214125,0.6827437,0.4517447,0.3568712,0.41756767,0.5447115,0.5047779,0.57180053,0.50917834,0.61144847,0.43481404,0.42494375,0.5313756,0.7185545,0.50746965,0.33351302,0.46028373,0.4448847,0.49747866,0.53806317,0.3184238,0.67020696,0.46427384,0.6351323,0.47354838,0.44555607,0.51760995,0.51833147,0.5042727,0.57274246,0.38596463,0.62950194,0.44812515,0.44028,0.45396194,0.6082993,0.44049132,0.4788143,0.5926878,0.47120988,0.44190934,0.65147984,0.387153,0.65979815,0.5396699,0.23965558,0.6744821,0.3860945,0.44548106,0.3857112,0.4282648,0.47042802
V,0.7440223,0.7731423,0.5189003,0.5920809,0.7155985,0.5073799,0.47833514,0.5039205,0.5981003,0.51333624,0.39051023,0.53875417,0.52615297,0.45975474,0.5336684,0.5322564,0.62996507,0.63971525,0.43639714,0.3897838,0.6202617,0.48379216,0.5592306,0.36009884,0.49518782,0.53504103,0.37768796,0.4024204,0.49874574,0.6853712,0.5674295,0.44748238,0.49079767,0.59664065,0.35772854,0.36094952,0.5364163,0.4342845,0.85747087,0.5757587,0.45012277,0.43494856,0.40130377,0.5401551,0.58209306,0.48010615,0.5248771,0.54169756,0.5929,0.5064185,0.642433,0.50860655,0.3905749,0.5754731,0.53160346,0.573795,0.5495953,0.5319803,0.46629566,0.47687832,0.42293957,0.44275194,0.44264945,0.5252618,0.59078497,0.4222208,0.5183489,0.44124356,0.42534155,0.48878482,0.38312018,0.39797157,0.57469,0.48862696,0.3445726,0.437763,0.66661036,0.6314687,0.6842387,0.5128225,0.56944835,0.38494992,0.5933272,0.26918554
V,0.8863331,0.6824833,0.36093783,0.46685034,0.4672388,0.44972932,0.479616,0.52656734,0.61967474,0.429741,0.4195437,0.6152125,0.33445567,0.50333863,0.40190238,0.505662,0.27595174,0.60974425,0.38162687,0.4689412,0.3937086,0.34573448,0.5327183,0.47784618,0.4839262,0.4572393,0.5539821,0.60918283,0.51966065,0.44723135,0.66336346,0.4546727,0.5824502,0.42087418,0.4258009,0.50144106,0.5208492,0.4928511,0.3306641,0.36580765,0.26510972,0.5411204,0.3352039,0.40982133,0.7726232,0.5396233,0.7133135,0.44408065,0.49944595,0.63198644,0.39714462,0.6185315,0.6229157,0.5466592,0.4712371,0.72466356,0.79421264,0.61586696,0.47582123,0.48786405,0.3852058,0.57152534,0.42519104,0.37283653,0.47551134,0.332628,0.28173885,0.30985785,0.4521596,0.37276918,0.46977603,0.5285562,0.4996396,0.3974355,0.4337829,0.430819,0.550374,0.4361928,0.57173806,0.5762952,0.39706415,0.44522917,0.49875903,0.34772593
V,1.003361,0.8356977,0.42123413,0.53504395,0.4414474,0.45467713,0.38068056,0.53415203,0.4075606,0.56973195,0.5480237,0.28278387,0.3257653,0.61684024,0.37972397,0.41106835,0.38000277,0.5992742,0.47526965,0.38712996,0.48709708,0.49236268,0.56741345,0.3948671,0.5301474,0.45637938,0.44914657,0.41229758,0.49429488,0.46002078,0.39716047,0.5346477,0.5917031,0.450326,0.51230806,0.5047313,0.557153,0.62412983,0.59874886,0.44442505,0.51678914,0.66934305,0.3591298,0.48413473,0.48797834,0.5678595,0.5538509,0.42527342,0.27500236,0.5601958,0.65721166,0.5815999,0.39612886,0.5429448,0.4795857,0.53992075,0.68353575,0.53574264,0.41744822,0.55635667,0.45053577,0.42788547,0.51940244,0.46157286,0.563894,0.44167125,0.39810017,0.37370425,0.430389,0.31864715,0.549523,0.46358335,0.4305775,0.65691173,0.59620416,0.5082371,0.5209698,0.64823556,0.3189429,0.46744043,0.466199,0.67648876,0.5431598,0.43043327
V,0.9815092,0.54261804,0.51385874,0.5579665,0.32021087,0.5250369,0.30396807,0.5861534,0.5158557,0.56785965,0.4942412,0.34716302,0.35529536,0.51462156,0.65577424,0.51840866,0.5525481,0.6645189,0.5140096,0.3021916,0.547079,0.53790754,0.47241044,0.6472773,0.39627272,0.43104,0.5412581,0.6146301,0.50025845,0.48962685,0.3279065,0.5971655,0.44189882,0.46524075,0.4271424,0.56029946,0.37145168,0.43414143,0.5124472,0.47869334,0.6341222,0.44202366,0.43247035,0.48945665,0.4643435,0.6063202,0.39340904,0.33889607,0.4576339,0.39485395,0.6343742,0.61211175,0.6430996,0.5775128,0.587204,0.48403043,0.44480637,0.5177564,0.44856274,0.38193965,0.5031583,0.65306807,0.59610516,0.5172482,0.5796265,0.53592324,0.5255615,0.49091062,0.4487332,0.5690909,0.3389818,0.34988797,0.46347642,0.3556461,0.34583306,0.30835724,0.6057149,0.6239148,0.420584,0.46724284,0.57977283,0.49369842,0.48906016,0.70507187
V,0.7385845,0.7754182,0.48815677,0.53438103,0.5867974,0.64262766,0.43855646,0.7313421,0.7673166,0.5330117,0.5112764,0.56823665,0.39213938,0.5437948,0.45610473,0.42679882,0.53471667,0.5969894,0.686117,0.33749965,0.5453949,0.43039024,0.5993298,0.5520321,0.42107466,0.5912562,0.5584233,0.5567997,0.5854876,0.5093505,0.4781028,0.4768342,0.34427834,0.34822118,0.67329216,0.4184978,0.49670276,0.46613073,0.48517314,0.5341616,0.41951424,0.5210022,0.46989775,0.46543014,0.36856276,0.30026364,0.5120007,0.48074764,0.48166886,0.45412517,0.40949303,0.6078221,0.780251,0.29409787,0.51962256,0.3490876,0.54341865,0.4553778,0.53797454,0.53241783,0.60763323,0.46792534,0.40497077,0.60494643,0.467681,0.6266512,0.6045804,0.48849097,0.39548695,0.65550506,0.59683686,0.4413645,0.5650712,0.597073,0.38308167,0.3634776,0.28483337,0.53141284,0.49838033,0.5594724,0.5225074,0.5069419,0.3767428,0.5768403
V,0.8721188,0.61368567,0.53506815,0.4537294,0.52514964,0.39475158,0.49028096,0.41872612,0.4610777,0.57181996,0.46463475,0.66065025,0.62519956,0.5524639,0.52939117,0.39745313,0.50738245,0.5216428,0.5506307,0.47476438,0.4196287,0.52333254,0.5553899,0.570821,0.4792153,0.53456163,0.64269507,0.57548547,0.33658332,0.53809613,0.6230189,0.55875194,0.3786679,0.35328174,0.6069036,0.4713712,0.5228582,0.57518625,0.38440955,0.4069208,0.5561015,0.44590113,0.28357908,0.35852975,0.35487843,0.5696115,0.4570511,0.35552663,0.607122,0.53556865,0.5228777,0.444662,0.41186792,0.5625622,0.5380957,0.3952509,0.60443896,0.5913868,0.6160591,0.55889124,0.3915823,0.53431857,0.5094535,0.54769135,0.52027446,0.45343563,0.46384287,0.35035527,0.42694035,0.37946206,0.48868152,0.40523052,0.38300365,0.6535972,0.568745,0.39379475,0.6100476,0.56427574,0.5845669,0.42817008,0.5161414,0.43786865,0.5188626,0.45624828
V,0.9536805,0.61743045,0.5440676,0.61071146,0.5158656,0.42282423,0.61471486,0.34246016,0.5976188,0.46513504,0.57031715,0.5021209,0.4085282,0.7871387,0.51386434,0.6898511,0.3039399,0.55323523,0.42786437,0.3883035,0.5250779,0.7451206,0.5021987,0.58379173,0.51579165,0.54562074,0.20851582,0.55276114,0.36411947,0.5414537,0.5499051,0.55039376,0.55396426,0.51862603,0.33567482,0.4650343,0.41005442,0.46836615,0.7157998,0.5172857,0.6327344,0.5932787,0.4409438,0.51699114,0.68134505,0.38105816,0.5756561,0.52919894,0.37025344,0.4096756,0.38057232,0.3340417,0.63134193,0.42000645,0.5681334,0.37193435,0.446545,0.50293535,0.50610524,0.43380374,0.39715493,0.49545893,0.7336736,0.33585998,0.663126,0.548936,0.08072257,0.23075992,0.6266788,0.41483846,0.57413954,0.368796,0.49974647,0.5177734,0.379843,0.5502264,0.64352477,0.49305302,0.56495816,0.37174696,0.44940624,0.5875382,0.548971,0.6425801
V,0.86708415,0.49674207,0.47311252,0.37838042,0.39075115,0.4044541,0.48154017,0.53804606,0.3646624,0.46102455,0.45853624,0.60064226,0.54148966,0.4505383,0.4866949,0.40707582,0.45030344,0.3922724,0.4210355,0.6398244,0.34476924,0.50875926,0.44669965,0.54370546,0.4503874,0.34420624,0.36902645,0.47016627,0.5943894,0.5036926,0.36354798,0.42181987,0.5648271,0.4782505,0.59105825,0.47973683,0.60240215,0.51630205,0.41665232,0.49180463,0.36825794,0.5004333,0.5071054,0.5502611,0.50200707,0.27461004,0.4089058,0.43766838,0.45765966,0.49138564,0.57455766,0.48444843,0.49876422,0.5234373,0.44250098,0.5662475,0.37477505,0.38773307,0.4799625,0.5934205,0.50017905,0.3762372,0.42425835,0.41150507,0.47514188,0.4116723,0.45952037,0.47308588,0.47703394,0.4190293,0.5637981,0.41791612,0.5102241,0.5098973,0.52831125,0.4873991,0.5177075,0.6074965,0.68316364,0.5130589,0.64074594,0.43271473,0.388824,0.6015588
